accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
KF973320	KF973320.1	RSV-A/US/BID-V7336/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42697	17	15225	0.9989490968801312	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973323	KF973323.1	RSV-A/US/BID-V7339/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42697	17	15225	0.9989490968801312	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973321	KF973321.1	RSV-A/US/BID-V7337/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42703	15	15225	0.999080459770115	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973324	KF973324.1	RSV-A/US/BID-V7340/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42688	15	15220	0.998752052545156	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973327	KF973327.1	RSV-A/US/BID-V7344/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42676	15	15216	0.9984893267651888	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973328	KF973328.1	RSV-A/US/BID-V7345/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42707	15	15225	0.999080459770115	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973326	KF973326.1	RSV-A/US/BID-V7343/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42581	57	15225	0.9963218390804598	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973325	KF973325.1	RSV-A/US/BID-V7342/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42745	1	15225	1.0	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973333	KF973333.1	RSV-A/US/BID-V7350/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42703	15	15225	0.999080459770115	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973331	KF973331.1	RSV-A/US/BID-V7348/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	56.25	mediocre	42737	1	15225	1.0	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973330	KF973330.1	RSV-A/US/BID-V7347/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42692	16	15225	0.9990147783251232	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973329	KF973329.1	RSV-A/US/BID-V7346/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42649	33	15225	0.9978981937602628	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973332	KF973332.1	RSV-A/US/BID-V7349/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42536	63	15216	0.9953366174055828	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973337	KF973337.1	RSV-A/US/BID-V7356/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	41706	39	15220	0.92440065681445	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973335	KF973335.1	RSV-A/US/BID-V7354/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	56.25	mediocre	42530	61	15216	0.9954679802955664	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973336	KF973336.1	RSV-A/US/BID-V7355/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42581	57	15225	0.9963218390804598	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973334	KF973334.1	RSV-A/US/BID-V7351/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	56.25	mediocre	42737	1	15225	1.0	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973340	KF973340.1	RSV-A/US/BID-V7359/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	56.25	mediocre	42636	15	15216	0.9984893267651888	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973338	KF973338.1	RSV-A/US/BID-V7357/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	56.25	mediocre	42679	15	15225	0.999080459770115	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KF973339	KF973339.1	RSV-A/US/BID-V7358/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-07-22		Grad et al.	Grad,Y.H.,Newman,R.,Zody,M.,Yang,X.,Murphy,R.,Qu,J.,Malboeuf,C.M.,Levin,J.Z.,Lipsitch,M.,DeVincenzo,J.,Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	56.25	mediocre	42606	30	15225	0.998095238095238	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KJ627647	KJ627647.1	RSV-A/US/BID-V8313/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.3	GA2.3	0.0	good	43630	17	15225	0.9989490968801312	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627648	KJ627648.1	RSV-A/US/BID-V8314/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.3	GA2.3	0.0	good	43648	15	15225	0.999080459770115	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627649	KJ627649.1	RSV-A/US/BID-V8316/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42648	15	15204	0.9977011494252872	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627651	KJ627651.1	RSV-A/US/BID-V8319/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	56.25	mediocre	42233	17	15204	0.9773399014778326	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KJ627652	KJ627652.1	RSV-A/US/BID-V8320/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42613	1	15204	0.9986206896551724	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KJ627654	KJ627654.1	RSV-A/US/BID-V8323/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42545	65	15225	0.9957963875205256	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KJ627655	KJ627655.1	RSV-A/US/BID-V8338/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42140	29	15225	0.9604597701149424	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KJ627653	KJ627653.1	RSV-A/US/BID-V8322/2002	2002-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42552	38	15225	0.9927093596059112	1.0	1.0	[2002.0013698630137:2002.9986301369863]
KJ627650	KJ627650.1	RSV-A/US/BID-V8317/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42651	5	15225	0.9978981937602628	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627658	KJ627658.1	RSV-A/US/BID-V8355/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42021	26	14997	0.9833825944170772	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627665	KJ627665.1	RSV-A/US/BID-V8377/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	41233	1	15221	0.9051559934318556	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627659	KJ627659.1	RSV-A/US/BID-V8356/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42624	31	15225	0.9980295566502464	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627656	KJ627656.1	RSV-A/US/BID-V8352/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42733	1	15204	0.9986206896551724	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627661	KJ627661.1	RSV-A/US/BID-V8365/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42400	30	15216	0.9864696223316912	1.0	1.0	[2003.0013698630137:2003.9986301369863]
