accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
KJ627715	KJ627715.1	RSV-A/US/BID-V8507/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42498	20	15175	0.9954679802955664	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627721	KJ627721.1	RSV-A/US/BID-V8522/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42492	1	15220	0.999671592775041	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627718	KJ627718.1	RSV-A/US/BID-V8510/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42526	44	15216	0.9965845648604268	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627725	KJ627725.1	RSV-A/US/BID-V8526/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42595	19	15220	0.9984893267651888	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627732	KJ627732.1	RSV-A/US/BID-V8543/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42662	1	15225	0.9988177339901478	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627731	KJ627731.1	RSV-A/US/BID-V8540/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42595	15	15216	0.9984893267651888	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ643481	KJ643481.1	RSV-A/US/BID-V9393/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42657	27	15225	0.9982922824302136	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643509	KJ643509.1	RSV-A/US/BID-V9432/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	41544	33	15220	0.9128407224958948	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643525	KJ643525.1	RSV-A/US/BID-V9456/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42712	1	15216	0.999408866995074	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643550	KJ643550.1	RSV-A/US/BID-V9492/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42728	1	15220	0.999671592775041	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643565	KJ643565.1	RSV-A/US/BID-V9517/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42683	1	15220	0.999671592775041	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643568	KJ643568.1	RSV-A/US/BID-V9521/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42676	13	15216	0.9986206896551724	1.0	1.0	[2013.0013698630137:2013.9986301369863]
PP973780	PP973780.1	MN-MDH-RSVA-00845	2024-02-10	North America	USA	Minnesota		Homo sapiens	2024-07-08	SRR29646446	Kunerth et al.	Kunerth,H.D.,Namugenyi,S.,Plumb,M.,Bohnker,L.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.3	GA2.3.5	0.0	good	43289	82	15128	0.9198029556650248	1.0	1.0	2024.110655737705
PP270260	PP270260.1	hRSV-A-G43R38T3	2023-11-15	North America	USA			Homo sapiens	2024-02-12		Lauring et al.	Lauring,A.S.,Papalambros,L.K.	University Of Michigan, Internal Medicine - Infectious Disease	A.D.5.2	GA2.3.5	0.0	good	42312	294	14977	0.8993103448275862	1.0	1.0	2023.872602739726
OY757819	OY757819.1	DW-RAT-051	2015-05-13	Oceania	Australia			Homo sapiens	2023-11-06		Steinig JOACHIM et al.	Steinig JOACHIM,E.	VIDRL, Translational Diagnostics, 792 Elizabeth St, Melbourne VIC 3004	A.D	GA2.3.5	25.0	good	45097	1	15225	0.999080459770115	1.0	1.0	2015.36301369863
MN071219	MN071219.1	MN071219	2015-XX-XX	North America	USA	Seattle		Homo sapiens	2020-02-26		Chu et al.	Chu,H.,Scott,E.,Roychoudhury,P.	University of Washington, Medicine	A.D	GA2.3.5	56.25	mediocre	44436	3	15037	0.9858784893267653	1.0	1.0	[2015.0013698630137:2015.9986301369863]
MN071213	MN071213.1	MN071213	2013-XX-XX	North America	USA	Seattle		Homo sapiens	2020-02-26		Chu et al.	Chu,H.,Scott,E.,Roychoudhury,P.	University of Washington, Medicine	A.D	GA2.3.5	57.8125	mediocre	44419	1	15037	0.9863382594417076	1.0	1.0	[2013.0013698630137:2013.9986301369863]
MN536991	MN536991.1	MN536991	2011-XX-XX	North America	USA			Homo sapiens	2020-12-10		Roychoudhury et al.	Roychoudhury,P.,Chu,H.	Fred Hutchinson Cancer Research Center, Vaccine and Infectious Diseases Division	A.3.1.1	GA2.3.3	0.0	good	43615	15	15014	0.9372085385878488	1.0	1.0	[2011.0013698630137:2011.9986301369863]
MW160769	MW160769.1	MW160769	2017-03-04	Oceania	Australia			Homo sapiens	2021-03-24		Robertson et al.	Robertson,M.,Eden,J.-S.,Levy,A.,Carter,I.,Tulloch,R.L.,Cutmore,E.J.,Horsburgh,B.A.,Sikazwe,C.T.,Dwyer,D.E.,Smith,D.W.,Kok,J.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D.2.2.1	GA2.3.5	0.0	good	44823	246	15210	0.9829228243021346	1.0	1.0	2017.1712328767123
MW160797	MW160797.1	MW160797	2016-07-09	Oceania	Australia			Homo sapiens	2021-03-24		Robertson et al.	Robertson,M.,Eden,J.-S.,Levy,A.,Carter,I.,Tulloch,R.L.,Cutmore,E.J.,Horsburgh,B.A.,Sikazwe,C.T.,Dwyer,D.E.,Smith,D.W.,Kok,J.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44993	1	15214	0.9992775041050904	1.0	1.0	2016.5204918032787
LC741417	LC741417.1	LC741417	1980-XX-XX	Asia	Japan			Homo sapiens	2023-05-31		Ito et al.	Ito,T.,Sawada,A.,Saito,A.,Ishikura,K.,Kawashima,H.,Nakayama,T.,Katayama,K.,Katayama,Y.	Kitasato University, Infection Control and Immunology; 5-9-1 Shirokane, Minato-ku, Tokyo 108-8641	A	unassigned	56.25	mediocre	42227	1	15225	1.0	1.0	1.0	[1980.0013661202186:1980.9986338797814]
LC780102	LC780102.1	RSV/A/Tokyo JPN/1990	1990-XX-XX	Asia	Japan	Tokyo		Homo sapiens	2023-09-27		Takai-Todaka et al.	Takai-Todaka,R.,Ito,T.,Haga,K.,Ishiyama,R.,Igarashi,T.,Katayama,Y.,Nakayama,T.,Katayama,K.	Kitasato University, Infection Control and Immunology; 5-9-1 Shirokane, Minato-ku, Tokyo 108-8641	A.3.1.1	GA2.3.3	1.604444	good	44952	1	15225	1.0	1.0	1.0	[1990.0013698630137:1990.9986301369863]
MG773271	MG773271.1	HRSV/A/BuenosAires/ARG/011/2016	2016-07-20	South America	Argentina			Homo sapiens	2018-07-14		Goya et al.	Goya,S.,Valinotto,L.E.,Tittarelli,E.,Rojo,G.L.,Nabaes Jodar,M.S.,Greninger,A.L.,Zaiat,J.J.,Marti,M.A.,Mistchenko,A.S.,Viegas,M.,Greninger,A.,Zaiat,J.,Marti,M.	Ricardo Gutierrez Children's Hospital, Virology Laboratory	A.D	GA2.3.5	1.5625	good	45002	17	15225	0.9986863711001642	1.0	1.0	2016.5505464480875
MG813980	MG813980.1	A-TX-029a-2012-WGS	2012-10-26	North America	USA			Homo sapiens	2020-01-17		Piedra et al.	Piedra,F.-A.,Qiu,X.,Avadhanula,V.,Machado,A.A.,Kim,D.-K.,Hixson,J.,Bahl,J.,Piedra,P.A.	School of Public Health, University of Texas Health Science Center, Center for Infectious Diseases	A.D	GA2.3.5	0.0	good	44795	16	15095	0.9904761904761904	1.0	1.0	2012.818306010929
MG813989	MG813989.1	A-TX-Tracy-1989-WGS	1989-XX-XX	North America	USA			Homo sapiens	2020-01-17		Piedra et al.	Piedra,F.-A.,Qiu,X.,Avadhanula,V.,Machado,A.A.,Kim,D.-K.,Hixson,J.,Bahl,J.,Piedra,P.A.	School of Public Health, University of Texas Health Science Center, Center for Infectious Diseases	A.1	GA1	118.75	bad	41141	16	15095	0.9903448275862068	1.0	1.0	[1989.0013698630137:1989.9986301369863]
MH760593	MH760593.1	MH760593	2010-06-17	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.3.1.1	GA2.3.3	0.0	good	44180	70	15029	0.9825944170771757	1.0	1.0	2010.458904109589
MH760608	MH760608.1	MH760608	2016-10-27	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44308	70	15029	0.9825944170771757	1.0	1.0	2016.8210382513662
MH760618	MH760618.1	MH760618	2016-09-28	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D.2.2	GA2.3.5	0.0	good	44505	70	15029	0.9825944170771757	1.0	1.0	2016.7418032786886
MH760622	MH760622.1	MH760622	2016-09-20	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44340	70	15029	0.9825944170771757	1.0	1.0	2016.7199453551912
MH760630	MH760630.1	MH760630	2016-07-30	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44359	70	15029	0.9825944170771757	1.0	1.0	2016.577868852459
MH760627	MH760627.1	MH760627	2016-08-06	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44287	70	15029	0.9825944170771757	1.0	1.0	2016.5969945355191
MH760644	MH760644.1	MH760644	2014-08-29	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44349	70	15029	0.9825944170771757	1.0	1.0	2014.658904109589
MH760646	MH760646.1	MH760646	2014-08-19	Oceania	Australia			Homo sapiens	2018-09-25		Di Giallonardo et al.	Di Giallonardo,F.,Kok,J.,Fernandez,M.,Carter,I.,Geoghegan,J.L.,Dwyer,D.E.,Holmes,E.C.,Eden,J.S.,Eden,J.-S.	The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School	A.D	GA2.3.5	0.0	good	44343	70	15029	0.9825944170771757	1.0	1.0	2014.631506849315
MH828495	MH828495.1	MH828495	2014-07-28	Asia	Vietnam			Homo sapiens	2022-04-16		Lu et al.	Lu,L.,Robertson,G.,Ashworth,J.,Pham Hong,A.,Shi,T.,Ivens,A.,Thwaites,G.,Baker,S.,Woolhouse,M.	University of Edinburgh, Centre for Immunity, Infection and Evolution	A.D	GA2.3.5	0.0	good	45123	1	15225	1.0	1.0	1.0	2014.5712328767124
MK167036	MK167036.1	MK167036	2006-XX-XX	North America	USA			Homo sapiens	2019-01-09		Greninger et al.	Greninger,A.L.,Shean,R.C.,Makhsous,N.	University of Washington, Virology	A.3.1.1	GA2.3.3	0.0	good	44975	1	15225	1.0	1.0	1.0	[2006.0013698630137:2006.9986301369863]
KX510197	KX510197.1	Kilifi_11863_3_RSVA_2010	2010-04-20	Africa	Kenya			Homo sapiens	2016-08-22		Agoti et al.	Agoti,C.N.,Munywoki,P.K.,Phan,M.V.T.,Otieno,J.R.,Kamau,E.,Bett,A.,Githinji,G.,Medley,G.F.,Cane,P.A.,Kellam,P.,Cotten,M.L.,Nokes,D.J.	KEMRI - Wellcome Trust Research Collaborative Programme, Epidemiology and Demography Department	A.3.1	GA2.3.3	0.0	good	42530	237	15014	0.9066009852216748	1.0	1.0	2010.3
KX510219	KX510219.1	Kilifi_10010_50_RSVA_2010	2010-02-27	Africa	Kenya			Homo sapiens	2016-08-22		Agoti et al.	Agoti,C.N.,Munywoki,P.K.,Phan,M.V.T.,Otieno,J.R.,Kamau,E.,Bett,A.,Githinji,G.,Medley,G.F.,Cane,P.A.,Kellam,P.,Cotten,M.L.,Nokes,D.J.	KEMRI - Wellcome Trust Research Collaborative Programme, Epidemiology and Demography Department	A.3.1	GA2.3.3	0.0	good	43098	241	15014	0.9463382594417076	1.0	1.0	2010.1575342465753
KX510241	KX510241.1	Kilifi_11862_19_RSVA_2010	2010-04-22	Africa	Kenya			Homo sapiens	2016-08-22		Agoti et al.	Agoti,C.N.,Munywoki,P.K.,Phan,M.V.T.,Otieno,J.R.,Kamau,E.,Bett,A.,Githinji,G.,Medley,G.F.,Cane,P.A.,Kellam,P.,Cotten,M.L.,Nokes,D.J.	KEMRI - Wellcome Trust Research Collaborative Programme, Epidemiology and Demography Department	A.3.1	GA2.3.3	0.0	good	43448	237	15014	0.97064039408867	1.0	1.0	2010.305479452055
KX655617	KX655617.1	KX655617	2011-02-21	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44513	42	15214	0.9965845648604268	1.0	1.0	2011.141095890411
KX655628	KX655628.1	KX655628	2011-01-24	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44513	42	15214	0.9965845648604268	1.0	1.0	2011.0643835616438
KX655637	KX655637.1	KX655637	2011-01-24	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44517	42	15214	0.9965845648604268	1.0	1.0	2011.0643835616438
KX655652	KX655652.1	KX655652	2012-03-19	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44739	42	15214	0.9965845648604268	1.0	1.0	2012.214480874317
KX655692	KX655692.1	KX655692	2011-03-20	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44449	42	15178	0.9942200328407224	1.0	1.0	2011.2150684931507
KX655691	KX655691.1	KX655691	2012-02-05	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44475	42	15214	0.9965845648604268	1.0	1.0	2012.0969945355191
KX655697	KX655697.1	KX655697	2012-02-16	Asia	Jordan	Amman		Homo sapiens	2016-08-15		Shabman et al.	Shabman,R.,Das,S.R.,Puri,V.,Fedorova,N.,Amedeo,P.,Williams,M.,Shrivastava,S.,Halasa,N.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44485	42	15214	0.9965845648604268	1.0	1.0	2012.127049180328
KX765914	KX765914.1	KX765914	2015-06-22	Oceania	New Zealand	Christchurch		Homo sapiens	2016-10-01		Shabman et al.	Shabman,R.,Das,S.R.,Shilts,M.,Fedorova,N.,Puri,V.,Shrivastava,S.,Amedeo,P.,Williams,M.,Barratt,K.,Mitchell,J.,Jennings,L.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45089	1	15225	1.0	1.0	1.0	2015.472602739726
KX765920	KX765920.1	KX765920	2012-08-28	Oceania	New Zealand	Christchurch		Homo sapiens	2016-10-01		Shabman et al.	Shabman,R.,Das,S.R.,Shilts,M.,Fedorova,N.,Puri,V.,Shrivastava,S.,Amedeo,P.,Williams,M.,Barratt,K.,Mitchell,J.,Jennings,L.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44687	42	15212	0.9964532019704434	1.0	1.0	2012.6571038251366
KX894796	KX894796.1	KX894796	2012-12-05	North America	USA			Homo sapiens	2016-10-31		Shabman et al.	Shabman,R.,Das,S.R.,Shilts,M.,Fedorova,N.,Puri,V.,Shrivastava,S.,Amedeo,P.,Hu,L.,Durbin,A.,Rocchi,I.,Williams,T.,Hartert,T.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44722	42	15214	0.9965845648604268	1.0	1.0	2012.9275956284152
LC474558	LC474558.1	LC474558	2014-07-08	North America	USA			Homo sapiens	2019-07-23		Suwa et al.	Suwa,R.,Kume,Y.,Kawase,M.,Chishiki,M.,Ono,T.,Norito,S.,Sato,K.,Okamoto,M.,Kumaki,S.,Nagai,Y.,Hosoya,M.,Takeda,M.,Nishimura,H.,Hashimoto,K.,Shirato,K.,Sugimoto,S.,Kakizaki,M.,Okabe,H.,Dapat,I.,Nao,N.,Omiya,S.,Matsuyama,S.	Virology III; 4-7-1 Gakuen, Musashimurayama, Tokyo 208-0011	A.D	GA2.3.5	0.0	good	45133	4	15225	0.9998029556650246	1.0	1.0	2014.5164383561644
KJ627263	KJ627263.1	KJ627263	2010-08-01	South America	Peru	Lima		Homo sapiens	2014-04-07		Wentworth et al.	Wentworth,D.E.,Halpin,R.A.,Bera,J.,Lin,X.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Bishop,B.,Gupta,N.,Hoover,J.,Katzel,D.,Schobel,S.,Shrivastava,S.,Garcia,J.,Laguna-Torres,V.A.,Leguia,M.,Benavides,J.G.,Halsey,E.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44559	42	15214	0.9965845648604268	1.0	1.0	2010.5821917808219
KJ627282	KJ627282.1	KJ627282	2009-04-08	South America	Peru	Lima		Homo sapiens	2014-04-07		Wentworth et al.	Wentworth,D.E.,Halpin,R.A.,Bera,J.,Lin,X.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Bishop,B.,Gupta,N.,Hoover,J.,Katzel,D.,Schobel,S.,Shrivastava,S.,Garcia,J.,Laguna-Torres,V.A.,Leguia,M.,Benavides,J.G.,Halsey,E.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44410	42	15214	0.9965845648604268	1.0	1.0	2009.2671232876712
KJ627291	KJ627291.1	KJ627291	2009-05-02	South America	Peru	Piura		Homo sapiens	2014-04-07		Wentworth et al.	Wentworth,D.E.,Halpin,R.A.,Bera,J.,Lin,X.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Bishop,B.,Gupta,N.,Hoover,J.,Katzel,D.,Schobel,S.,Shrivastava,S.,Garcia,J.,Laguna-Torres,V.A.,Leguia,M.,Benavides,J.G.,Halsey,E.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44570	42	15205	0.9959934318555008	1.0	1.0	2009.3328767123287
KJ627293	KJ627293.1	KJ627293	2009-05-25	South America	Peru	Piura		Homo sapiens	2014-04-07		Wentworth et al.	Wentworth,D.E.,Halpin,R.A.,Bera,J.,Lin,X.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Bishop,B.,Gupta,N.,Hoover,J.,Katzel,D.,Schobel,S.,Shrivastava,S.,Garcia,J.,Laguna-Torres,V.A.,Leguia,M.,Benavides,J.G.,Halsey,E.	J. Craig Venter Institute	A.3.1	GA2.3.3	0.0	good	44306	42	15214	0.9965845648604268	1.0	1.0	2009.3958904109588
