accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
KJ627703	KJ627703.1	RSV-A/US/BID-V8482/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42405	1	15093	0.9913300492610836	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627704	KJ627704.1	RSV-A/US/BID-V8483/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42601	19	15220	0.9984893267651888	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627700	KJ627700.1	RSV-A/US/BID-V8476/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	41852	62	15220	0.9416091954022988	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627713	KJ627713.1	RSV-A/US/BID-V8500/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	41758	5	15133	0.946535303776683	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627711	KJ627711.1	RSV-A/US/BID-V8494/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42047	24	15219	0.9565188834154352	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627707	KJ627707.1	RSV-A/US/BID-V8486/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42693	20	15220	0.998423645320197	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627712	KJ627712.1	RSV-A/US/BID-V8499/2001	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42675	16	15225	0.9975697865353038	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627714	KJ627714.1	RSV-A/US/BID-V8505/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42634	7	15216	0.9990147783251232	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627720	KJ627720.1	RSV-A/US/BID-V8521/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42602	17	15216	0.9983579638752051	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627719	KJ627719.1	RSV-A/US/BID-V8518/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42596	33	15225	0.9978981937602628	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627722	KJ627722.1	RSV-A/US/BID-V8523/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42632	15	15220	0.998752052545156	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627715	KJ627715.1	RSV-A/US/BID-V8507/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42498	20	15175	0.9954679802955664	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627717	KJ627717.1	RSV-A/US/BID-V8509/2003	2001-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42646	1	15216	0.999408866995074	1.0	1.0	[2001.0013698630137:2001.9986301369863]
KJ627716	KJ627716.1	RSV-A/US/BID-V8508/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42613	15	15216	0.9984893267651888	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627721	KJ627721.1	RSV-A/US/BID-V8522/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42492	1	15220	0.999671592775041	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627718	KJ627718.1	RSV-A/US/BID-V8510/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42526	44	15216	0.9965845648604268	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627724	KJ627724.1	RSV-A/US/BID-V8525/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42613	15	15216	0.9984893267651888	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627725	KJ627725.1	RSV-A/US/BID-V8526/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42595	19	15220	0.9984893267651888	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627723	KJ627723.1	RSV-A/US/BID-V8524/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42548	38	15216	0.9969786535303776	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627729	KJ627729.1	RSV-A/US/BID-V8537/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42655	5	15225	0.9997372742200328	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627726	KJ627726.1	RSV-A/US/BID-V8528/2004	2004-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42263	34	15216	0.9769458128078816	1.0	1.0	[2004.0013661202186:2004.9986338797814]
KJ627732	KJ627732.1	RSV-A/US/BID-V8543/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	42662	1	15225	0.9988177339901478	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627727	KJ627727.1	RSV-A/US/BID-V8535/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42484	58	15216	0.995665024630542	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627733	KJ627733.1	RSV-A/US/BID-V8547/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42605	7	15216	0.9990147783251232	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627728	KJ627728.1	RSV-A/US/BID-V8536/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42486	58	15216	0.995665024630542	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627730	KJ627730.1	RSV-A/US/BID-V8538/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1.1	GA3.0.2	0.0	good	41814	48	15225	0.936223316912972	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ627731	KJ627731.1	RSV-A/US/BID-V8540/2003	2003-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-04-16		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42595	15	15216	0.9984893267651888	1.0	1.0	[2003.0013698630137:2003.9986301369863]
KJ643466	KJ643466.1	RSV-A/US/BID-V9377/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42694	5	15220	0.999408866995074	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643471	KJ643471.1	RSV-A/US/BID-V9383/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42607	28	15204	0.996847290640394	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643472	KJ643472.1	RSV-A/US/BID-V9384/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	41968	33	15222	0.9463382594417076	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643492	KJ643492.1	RSV-A/US/BID-V9411/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42256	63	15220	0.9755008210180623	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643498	KJ643498.1	RSV-A/US/BID-V9419/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42686	5	15220	0.999408866995074	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643515	KJ643515.1	RSV-A/US/BID-V9439/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42591	29	15225	0.9942200328407224	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643530	KJ643530.1	RSV-A/US/BID-V9464/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42686	15	15220	0.998752052545156	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643534	KJ643534.1	RSV-A/US/BID-V9471/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42716	1	15216	0.999408866995074	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643551	KJ643551.1	RSV-A/US/BID-V9494/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42674	15	15220	0.998752052545156	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643557	KJ643557.1	RSV-A/US/BID-V9502/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42111	225	15225	0.9852873563218392	1.0	1.0	[2013.0013698630137:2013.9986301369863]
KJ643579	KJ643579.1	RSV-A/US/BID-V9537/2013	2013-XX-XX	North America	USA	Tennessee		Homo sapiens	2014-06-03		Newman et al.	Newman,R.M.,Zody,M.C.,DeVincenzo,J.P.,Grad,Y.,Lipsitch,M.,Murphy,R.,Fitzgerald,M.,Young,S.,Gargeya,S.,Poon,T.W.,Charlebois,P.,Weiner,B.,Yang,X.,Piper,M.E.,McCowan,C.,Ireland,A.,Levin,J.,Malboeuf,C.,Qu,J.,Chapman,S.B.,Murphy,C.,Wortman,J.,Nusbaum,C.,Birren,B.	Broad Institute of MIT & Harvard	A.2.1	GA3.0.2	0.0	good	42729	1	15225	1.0	1.0	1.0	[2013.0013698630137:2013.9986301369863]
